,frame number,row_coordinate
0,28,599
1,29,599
2,30,599
3,31,599
4,32,599
5,33,599
6,34,599
7,35,599
8,36,599
9,37,599
10,38,599
11,39,599
12,40,599
13,41,599
14,42,599
15,43,599
16,44,599
17,45,599
18,46,599
19,47,599
20,48,599
21,49,599
22,50,599
23,51,599
24,52,599
25,53,599
26,54,599
27,55,599
28,56,599
29,57,599
30,58,599
