,frame_number,row_coordinate
183,4853,116.88524590163935
184,4854,119.68263473053892
185,4855,120.01219512195122
186,4856,117.54748603351955
187,4857,117.70547945205479
188,4858,116.28
189,4859,118.44155844155844
190,4860,119.20245398773007
191,4861,120.24705882352941
192,4862,114.07432432432432
193,4863,114.03289473684211
194,4864,115.86904761904762
195,4865,119.16149068322981
196,4866,120.64327485380117
197,4867,116.23863636363636
198,4868,116.3103448275862
199,4869,116.06395348837209
200,4870,117.84210526315789
201,4871,118.325
202,4872,120.37037037037037
203,4873,116.16030534351145
204,4874,116.16923076923077
205,4875,114.35416666666667
206,4876,118.37820512820512
207,4877,119.90361445783132
208,4878,114.51333333333334
209,4879,116.44
210,4880,116.18713450292398
211,4881,115.11042944785277
212,4882,114.19354838709677
213,4883,113.92156862745098
214,4884,120.02439024390245
215,4885,118.51315789473684
216,4886,117.20670391061452
217,4887,117.47849462365592
218,4888,114.59615384615384
219,4889,114.2948717948718
220,4890,113.85897435897436
221,4891,119.72988505747126
222,4892,120.31176470588235
223,4893,114.25333333333333
224,4894,114.2875816993464
225,4895,117.15675675675676
226,4896,117.27027027027027
227,4897,120.48538011695906
228,4898,114.55333333333333
229,4899,117.49726775956285
230,4900,116.70520231213872
231,4901,116.43575418994413
232,4902,121.06432748538012
233,4903,119.4478527607362
234,4904,117.76881720430107
235,4905,115.90963855421687
236,4906,117.69613259668509
237,4907,117.58421052631579
238,4908,117.33888888888889
239,4909,114.32467532467533
240,4910,117.7032967032967
241,4911,114.60402684563758
242,4912,116.67052023121387
243,4913,117.578231292517
244,4914,118.56774193548387
245,4915,121.35754189944134
246,4916,117.65714285714286
247,4917,117.42857142857143
248,4918,118.53191489361703
249,4919,116.29032258064517
250,4920,118.52688172043011
251,4921,117.01734104046243
252,4922,118.76129032258065
253,4923,120.56363636363636
254,4924,116.18604651162791
255,4925,117.65517241379311
256,4926,114.45033112582782
257,4927,119.00628930817611
258,4928,120.43786982248521
259,4929,114.64666666666666
260,4930,117.71508379888269
261,4931,114.63815789473684
262,4932,115.88888888888889
263,4933,118.09944751381215
264,4934,117.09836065573771
265,4935,116.6
266,4936,118.43386243386243
267,4937,116.07831325301204
268,4938,119.22222222222223
269,4939,117.98692810457516
270,4940,114.81045751633987
271,4941,116.39204545454545
272,4942,118.57692307692308
273,4943,118.18666666666667
274,4944,121.0670731707317
275,4945,116.07299270072993
276,4946,114.74342105263158
277,4947,119.0909090909091
278,4948,118.09239130434783
279,4949,118.53488372093024
280,4950,116.7007874015748
281,4951,118.36241610738254
282,4952,118.96178343949045
283,4953,119.17763157894737
284,4954,118.01398601398601
285,4955,119.54022988505747
286,4956,118.625
287,4957,118.13986013986013
288,4958,116.59836065573771
289,4959,120.7611111111111
290,4960,118.74257425742574
291,4961,119.00657894736842
292,4962,114.39873417721519
293,4963,121.6321243523316
294,4964,119.35436893203884
295,4965,120.15584415584415
296,4966,121.76923076923077
297,4967,119.15075376884423
298,4968,118.36094674556213
299,4969,114.3625
300,4970,114.52542372881356
