,frame number,row_coordinate
0,465,599
1,466,589
2,467,169
3,468,599
4,469,599
5,470,158
6,471,599
7,472,464
8,473,471
9,474,449
10,475,157
11,476,460
12,477,461
13,478,157
14,479,465
15,480,157
16,481,359
17,482,158
18,483,158
19,484,599
20,485,599
21,486,467
22,487,159
23,488,160
24,489,160
25,490,519
26,491,166
27,492,588
