,frame_number,row_coordinate
172,5331,262.245652173913
173,5332,261.69787856620337
174,5333,261.84963503649635
175,5334,253.68703326544468
176,5335,229.18573551263
177,5336,261.5500725689405
178,5337,261.0879765395894
179,5338,262.115804806992
180,5339,261.5164113785558
181,5340,261.8975859546452
182,5341,261.84049526584124
183,5342,261.5521517140773
184,5343,260.9114114114114
185,5344,261.64774381368267
186,5345,254.26165113182424
187,5346,262.0826686004351
188,5347,261.9612289685443
189,5348,261.412675018423
190,5349,261.5932944606414
191,5350,262.2091836734694
192,5351,262.5610294117647
193,5352,261.97950219619327
194,5353,261.9149709302326
195,5354,262.19941348973606
196,5355,196.18804664723032
197,5356,262.58797972483706
198,5357,284.3859296482412
199,5358,262.188542422045
200,5359,284.34712411705345
201,5360,284.3031218529708
202,5361,261.8438634713145
203,5362,261.9356936416185
204,5363,262.1518895348837
205,5364,223.88859764089122
206,5365,262.0385735080058
207,5366,262.19810633648945
208,5367,284.313627254509
209,5368,194.09325396825398
210,5369,284.3151515151515
211,5370,261.5982468955442
212,5371,196.20291970802919
213,5372,261.9905523255814
214,5373,261.84149013878744
215,5374,261.6325344952796
216,5375,238.62785556374357
217,5376,261.77598828696927
218,5377,262.0941869021339
219,5378,262.2032046613256
220,5379,205.968115942029
221,5380,261.29825834542817
222,5381,262.23486506199856
223,5382,284.3969849246231
224,5383,261.56622998544395
225,5384,284.3188698284561
226,5385,262.2171387073348
227,5386,284.317
228,5387,262.4901675163875
229,5388,262.3191800878477
230,5389,261.91376811594205
231,5390,262.0701754385965
232,5391,261.9026870007262
233,5392,261.8106725146199
234,5393,262.0123546511628
235,5394,284.3366935483871
236,5395,261.54227405247815
237,5396,262.40147058823527
238,5397,262.0812182741117
239,5398,261.9434372733865
240,5399,261.83090379008746
241,5400,284.3255813953488
242,5401,262.49377289377287
243,5402,262.3165572574763
244,5403,262.5362426035503
245,5404,261.6425438596491
246,5405,261.60917030567686
247,5406,261.7448830409357
248,5407,262.2217359591539
249,5408,261.57894736842104
250,5409,262.0890510948905
251,5410,262.21480406386064
252,5411,261.5192727272727
253,5412,262.0619533527697
254,5413,284.34343434343435
255,5414,261.7330909090909
256,5415,261.76882923191647
257,5416,261.93791088385683
258,5417,262.21006564551425
259,5418,262.4170305676856
260,5419,284.3850806451613
261,5420,262.85418208734274
262,5421,261.54545454545456
263,5422,254.42914979757086
264,5423,284.4012036108325
265,5424,260.77132352941175
266,5425,261.7587463556851
267,5426,262.07921511627904
268,5427,261.63177159590043
269,5428,261.5592105263158
270,5429,261.4032496307238
271,5430,284.317
272,5431,262.15047479912346
273,5432,262.0778181818182
274,5433,261.86899563318775
275,5434,262.0921052631579
276,5435,240.52603706972639
277,5436,262.2510885341074
278,5437,262.08473338203066
279,5438,284.4044265593561
280,5439,285.6386630532972
281,5440,284.26126126126127
282,5441,262.24213606437456
283,5442,284.3309929789368
284,5443,261.3520599250936
285,5444,262.3698332124728
286,5445,214.5311077389985
287,5446,262.10630498533726
288,5447,262.12745812090316
289,5448,262.2214912280702
290,5449,262.075018208303
291,5450,261.4168482207698
292,5451,260.5822592873389
293,5452,229.9016641452345
294,5453,262.11811594202896
295,5454,262.0986842105263
296,5455,262.01967930029156
297,5456,262.09672727272726
298,5457,262.64123257520174
299,5458,261.8884812912693
300,5459,262.5190336749634
301,5460,261.07537313432834
302,5461,261.9555069292487
303,5462,262.05263157894734
304,5463,285.94954128440367
305,5464,262.2913616398243
306,5465,262.07142857142856
307,5466,261.97437774524155
308,5467,262.7035688273853
309,5468,191.4375343973583
310,5469,261.8561046511628
311,5470,262.2180889861415
312,5471,262.1909949164851
313,5472,284.3807615230461
314,5473,284.3672032193159
315,5474,262.31245447924255
316,5475,262.297197640118
317,5476,263.0312046444122
318,5477,262.53127299484913
319,5478,262.2302052785924
320,5479,262.10560815731975
321,5480,261.64912280701753
322,5481,547.0926275992439
323,5482,260.8694029850746
324,5483,261.94667640613585
325,5484,262.60740203193035
326,5485,262.03792851932894
327,5486,262.30109090909093
328,5487,261.7064421669107
329,5488,262.6576047024247
330,5489,263.0432551319648
331,5490,285.949494949495
332,5491,262.0109409190372
333,5492,252.9098417068135
334,5493,262.0449927431059
335,5494,262.1900584795322
336,5495,262.01303403330917
337,5496,261.72549019607845
338,5497,262.4908958485069
339,5498,262.0612691466083
340,5499,284.3493493493493
341,5500,263.00590841949776
342,5501,263.7481804949054
343,5502,261.96927578639355
344,5503,260.7171641791045
345,5504,262.268115942029
346,5505,262.10818713450294
347,5506,262.0424597364568
348,5507,284.36345381526104
349,5508,262.1562729273661
350,5509,196.10344827586206
351,5510,261.9869186046512
352,5511,262.1896425966448
353,5512,213.83417721518987
354,5513,260.84712900820284
355,5514,261.93060628195764
356,5515,262.2461873638344
357,5516,213.37434554973822
358,5517,263.04411764705884
359,5518,284.317
360,5519,261.63643178410797
361,5520,261.98258345428155
362,5521,262.5882783882784
363,5522,262.4527881040892
364,5523,262.2843497428361
365,5524,552.9403973509934
366,5525,262.1108663729809
367,5526,262.3530701754386
368,5527,261.86433260393875
369,5528,243.28985507246378
370,5529,284.36345381526104
371,5530,262.6177972283005
372,5531,270.64299802761343
373,5532,263.03003663003665
374,5533,262.6666666666667
375,5534,263.4168514412417
376,5535,284.320962888666
377,5536,263.50036683785765
378,5537,284.317
379,5538,262.55629139072846
380,5539,262.7677655677656
381,5540,262.11005135730005
382,5541,262.4656432748538
383,5542,262.5648351648352
384,5543,547.122641509434
385,5544,261.3111279333838
386,5545,262.65547445255476
387,5546,262.56642335766423
388,5547,212.8227215980025
389,5548,262.8141916605706
390,5549,262.3699633699634
391,5550,284.3396603396603
392,5551,262.5653761869978
393,5552,262.4337966349671
394,5553,260.8279245283019
395,5554,262.6639465875371
396,5555,262.9962658700523
397,5556,262.92641648270785
398,5557,263.370778267254
399,5558,263.119347664937
400,5559,262.62408223201174
401,5560,262.7481804949054
402,5561,263.1238164603059
403,5562,262.70043731778424
404,5563,262.17525773195877
405,5564,262.73304157549234
406,5565,262.3740849194729
407,5566,263.08883994126285
408,5567,263.20897718910965
409,5568,263.40058910162
410,5569,284.34834834834834
411,5570,263.02282768777616
412,5571,262.6464572680789
413,5572,262.5149963423555
414,5573,262.8779239766082
415,5574,262.7941605839416
416,5575,262.6040905770636
417,5576,284.4327309236948
418,5577,263.17763157894734
419,5578,262.6929824561403
420,5579,262.8410256410256
421,5580,284.35843373493975
422,5581,284.317
423,5582,243.2993445010925
424,5583,263.17419825072886
425,5584,262.2810218978102
426,5585,263.16947909024213
427,5586,263.1512915129151
428,5587,263.25222551928783
429,5588,263.0619469026549
430,5589,263.5175438596491
431,5590,196.19617927994122
432,5591,242.86294416243655
433,5592,263.0698016164585
434,5593,262.7832116788321
435,5594,262.82111436950146
436,5595,262.967032967033
437,5596,263.19166057059255
438,5597,262.79071481208547
439,5598,262.48880597014926
440,5599,284.33533533533534
441,5600,262.68374816983896
442,5601,244.44113372093022
443,5602,196.2812041116006
444,5603,263.0510576221736
445,5604,263.28099779897286
446,5605,263.45768947755704
447,5606,196.19016152716594
448,5607,263.58702064896755
449,5608,263.26877761413846
450,5609,262.9289897510981
451,5610,262.9779735682819
452,5611,215.38587641866332
453,5612,263.2871794871795
454,5613,263.1186813186813
455,5614,262.8187177597642
456,5615,262.71229868228403
457,5616,284.317
458,5617,262.5862573099415
459,5618,262.8582966226138
460,5619,262.5
461,5620,262.42961876832845
462,5621,262.8908424908425
463,5622,214.49064171122996
464,5623,261.9039634146341
465,5624,263.6848708487085
466,5625,263.15508412582295
467,5626,215.94380587484036
468,5627,263.06944444444446
469,5628,263.22474377745243
470,5629,262.61504747991233
471,5630,262.8788546255507
472,5631,261.5812734082397
473,5632,261.4157894736842
474,5633,263.5044117647059
475,5634,263.28265682656826
476,5635,263.4834680382072
477,5636,263.9307004470939
478,5637,263.1976401179941
479,5638,262.6268328445748
480,5639,261.2630792227205
481,5640,262.91002194586684
482,5641,261.9186991869919
483,5642,262.524926686217
484,5643,263.27505486466714
485,5644,263.02130786186626
486,5645,262.56669123065586
487,5646,262.693489392831
488,5647,262.7641857037583
489,5648,263.0687637161668
490,5649,284.3969849246231
491,5650,261.74778761061947
492,5651,263.4373156342183
493,5652,284.372
494,5653,262.2007518796992
495,5654,262.0878228782288
496,5655,196.17746686303389
497,5656,263.40411462160176
498,5657,262.9231332357247
499,5658,263.3935389133627
500,5659,262.97727272727275
501,5660,262.44766146993317
502,5661,263.43599122165324
503,5662,262.90132547864505
504,5663,262.62848751835537
505,5664,192.77558348294434
506,5665,261.4644194756554
507,5666,262.62168141592923
508,5667,262.5585309869931
509,5668,263.0332840236686
510,5669,263.4381443298969
511,5670,214.92328767123288
512,5671,262.98091042584434
513,5672,260.96265870052275
514,5673,262.9896983075791
515,5674,262.8038490007402
516,5675,263.24342105263156
517,5676,284.3396603396603
518,5677,263.2723935389134
519,5678,262.89970501474926
520,5679,262.5703758290346
521,5680,261.5051928783383
522,5681,196.23938506588578
523,5682,262.6615158204562
524,5683,243.6719883889695
525,5684,263.14904552129224
526,5685,262.75
527,5686,220.76923076923077
528,5687,263.0854197349043
529,5688,284.3396603396603
530,5689,191.73405466970388
531,5690,263.39398385913427
532,5691,262.7339719970523
533,5692,263.60840210052515
534,5693,262.4179543782193
535,5694,284.3396603396603
536,5695,263.368499257058
537,5696,284.38276553106215
538,5697,261.65947955390334
539,5698,214.11313394018205
540,5699,196.23274596182085
541,5700,284.317
542,5701,262.783185840708
543,5702,262.8857142857143
544,5703,262.18912710566616
545,5704,262.7894736842105
546,5705,262.225782414307
547,5706,196.2138133725202
548,5707,263.03970037453183
549,5708,262.5217071376012
550,5709,262.9919413919414
551,5710,284.4034034034034
552,5711,261.49355572403334
553,5712,262.22750929368027
554,5713,262.509963099631
555,5714,262.7427937915743
556,5715,263.29502196193266
557,5716,263.3375
558,5717,262.7317073170732
559,5718,262.3222891566265
560,5719,196.28193832599118
561,5720,262.70353982300884
562,5721,263.3698224852071
563,5722,263.07000736919673
564,5723,262.67699115044246
565,5724,263.44566813509545
566,5725,262.84649446494467
567,5726,263.1028106508876
568,5727,262.90781710914456
569,5728,262.2713004484305
570,5729,263.36795252225517
571,5730,262.8128698224852
572,5731,263.290059347181
573,5732,262.2153502235469
574,5733,263.0775480059084
575,5734,263.59104258443466
576,5735,262.83147735708985
577,5736,284.317
578,5737,263.47932053175776
579,5738,263.11925925925925
580,5739,262.2602535421327
581,5740,193.42796092796092
582,5741,196.23715124816445
583,5742,263.0124542124542
584,5743,262.6404411764706
585,5744,262.9102281089036
586,5745,261.76008968609864
587,5746,285.5563839701771
588,5747,262.72263313609466
589,5748,262.2866972477064
590,5749,263.1022222222222
591,5750,261.24981301421093
592,5751,262.86242603550295
593,5752,263.15714285714284
594,5753,263.31563421828906
595,5754,262.72050147492627
596,5755,261.81926811053023
597,5756,263.21639586410635
598,5757,262.80475129918335
599,5758,263.22050147492627
600,5759,263.5128771155261
601,5760,262.8578830495929
602,5761,196.25531914893617
603,5762,196.2452276064611
604,5763,263.04639175257734
605,5764,261.46771771771773
606,5765,263.54940119760477
607,5766,284.3396603396603
608,5767,263.09151291512916
609,5768,263.1820191599116
610,5769,262.92762186115215
611,5770,262.82039911308203
612,5771,262.74645786726325
613,5772,284.3991975927783
614,5773,262.8974926253687
615,5774,263.2005899705015
616,5775,262.65435745937964
617,5776,284.317
618,5777,263.1869918699187
619,5778,548.4776119402985
620,5779,191.4041019955654
621,5780,263.09474463360476
622,5781,263.6205882352941
623,5782,196.20367647058825
624,5783,262.62232076866223
625,5784,263.0782287822878
626,5785,262.9192956713133
627,5786,255.9208389715832
628,5787,284.36673346693385
629,5788,261.7112462006079
630,5789,263.0874357090375
631,5790,262.79320531757753
632,5791,284.317
633,5792,262.9389256806475
634,5793,262.8794117647059
635,5794,255.81603773584905
636,5795,263.12389380530976
637,5796,262.9290465631929
638,5797,263.13515509601183
639,5798,263.04955621301775
640,5799,196.26705796038152
641,5800,263.1617862371889
642,5801,284.3807615230461
643,5802,262.90842490842493
644,5803,262.8941954445261
645,5804,284.3396603396603
646,5805,284.373
647,5806,262.86290322580646
648,5807,262.8726067746686
649,5808,261.91207951070334
650,5809,248.8182466143977
651,5810,284.372
652,5811,263.2251655629139
653,5812,263.47283406754775
654,5813,284.3396603396603
655,5814,263.073224852071
656,5815,196.21985294117647
657,5816,284.34834834834834
658,5817,262.55973451327435
659,5818,262.81710914454277
660,5819,262.9441587068332
661,5820,263.07426470588234
662,5821,262.1071161048689
663,5822,284.371
664,5823,263.4791208791209
665,5824,263.08308605341244
666,5825,262.8
667,5826,196.27985347985347
668,5827,262.9232472324723
669,5828,257.3449197860963
670,5829,186.83658969804617
671,5830,262.7774480712166
672,5831,264.09335324869306
673,5832,263.4715025906736
674,5833,263.43759286775634
675,5834,254.10616438356163
676,5835,263.6416913946588
677,5836,263.12333825701626
678,5837,196.30029368575623
679,5838,262.61612426035504
680,5839,284.345
681,5840,194.1366047745358
682,5841,262.5856515373353
683,5842,261.7147147147147
684,5843,284.317
685,5844,263.1904411764706
686,5845,262.4060650887574
687,5846,196.22980910425844
688,5847,261.57839459864965
689,5848,262.68759231905466
690,5849,262.654919236417
691,5850,284.317
692,5851,284.317
693,5852,255.01975476839237
694,5853,263.109243697479
695,5854,262.7274063188832
696,5855,262.3765060240964
697,5856,196.265350877193
698,5857,196.25749817117776
699,5858,262.85176991150445
700,5859,262.5
701,5860,262.680412371134
702,5861,196.26813186813186
703,5862,263.0007358351729
704,5863,263.3900814211695
705,5864,263.17391304347825
706,5865,263.5070527097253
707,5866,263.2381656804734
708,5867,263.67696835908754
709,5868,207.73676012461058
710,5869,263.3100890207715
711,5870,262.7760646108664
712,5871,262.8781388478582
713,5872,262.8201915991157
714,5873,238.9
715,5874,262.62848751835537
716,5875,196.27052785923755
717,5876,196.22279411764706
718,5877,270.70907297830377
719,5878,262.84643644379133
720,5879,263.00738007380073
721,5880,263.1205621301775
722,5881,262.7120651369356
723,5882,264.08434547908234
724,5883,284.371
725,5884,284.317
726,5885,263.6067997043607
727,5886,284.373
728,5887,263.4385185185185
729,5888,263.14285714285717
730,5889,284.3396603396603
731,5890,196.19985304922852
732,5891,262.8129602356407
