,frame_number,row_coordinate
0,100,442.64972714870396
1,101,456.1798019249547
2,102,481.51508620689657
3,103,496.45768500948765
4,104,541.7892561983471
5,105,564.9166666666666
6,106,180.2133891213389
7,107,222.02518363064007
8,108,571.1129032258065
9,109,180.08333333333334
10,110,178.12727272727273
11,111,218.93956670467503
12,112,571.3356643356643
13,113,28.329545454545453
14,114,212.22365038560412
15,115,573.4551724137931
16,116,190.5185185185185
17,117,180.0125
18,118,28.772727272727273
19,119,574.2845528455284
20,120,218.8846625766871
21,121,180.96385542168676
22,122,572.7310924369748
23,123,572.5737704918033
24,124,190.81184668989548
25,125,201.52507836990597
26,126,29.37109375
27,127,28.51985559566787
28,128,29.4
29,129,179.37387387387386
30,130,581.8510638297872
31,131,172.30526315789473
